Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 21.00%, Loss: 1.978855, Test Acc: 34.37%
Run 8 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 96.00%, Loss: 0.122016, Test Acc: 92.59%
Run 6 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 94.00%, Loss: 0.368791, Test Acc: 87.11%
Run 3 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 96.22%, Loss: 0.146750, Test Acc: 78.69%
Run 1 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 98.00%, Loss: 0.162044, Test Acc: 91.28%
Run 4 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 95.67%, Loss: 0.532811, Test Acc: 75.02%
Run 2 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 96.22%, Loss: 0.133857, Test Acc: 91.39%
Run 10 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 95.80%, Loss: 0.131178, Test Acc: 83.44%
Run 7 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 93.40%, Loss: 0.206176, Test Acc: 82.96%
Run 9 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 96.10%, Loss: 0.118970, Test Acc: 89.66%
Run 5 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 90.70%, Loss: 0.327805, Test Acc: 79.91%
Run 8 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 97.00%, Loss: 0.089150, Test Acc: 93.77%
Run 6 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 91.20%, Loss: 0.266345, Test Acc: 88.30%
Run 3 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 92.70%, Loss: 0.229604, Test Acc: 85.32%
Run 4 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 89.50%, Loss: 0.331701, Test Acc: 90.48%
Run 1 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 93.00%, Loss: 0.259897, Test Acc: 85.17%
Run 2 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 93.90%, Loss: 0.220887, Test Acc: 72.95%
Run 7 -> Epoch [10/10], LP:1100, UP:58904, Train Acc: 94.64%, Loss: 0.190071, Test Acc: 92.19%
Run 9 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 97.55%, Loss: 0.096532, Test Acc: 92.78%
Run 10 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 95.36%, Loss: 0.137349, Test Acc: 94.33%
Run 5 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 95.36%, Loss: 0.138787, Test Acc: 91.55%
Run 8 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 98.09%, Loss: 0.091239, Test Acc: 94.99%
Run 6 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 95.45%, Loss: 0.156200, Test Acc: 88.76%
Run 3 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 93.82%, Loss: 0.181385, Test Acc: 92.03%
Run 4 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 94.27%, Loss: 0.185455, Test Acc: 92.15%
Run 1 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 95.91%, Loss: 0.125476, Test Acc: 93.27%
Run 2 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 94.91%, Loss: 0.159152, Test Acc: 88.93%
All runs completed.
brightness30contrast50
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.50%, Loss: 1.983597, Test Acc: 23.72%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 25.50%, Loss: 2.076999, Test Acc: 31.85%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 23.50%, Loss: 2.067187, Test Acc: 20.60%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 26.50%, Loss: 2.198315, Test Acc: 25.02%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 21.00%, Loss: 2.245519, Test Acc: 12.75%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 22.00%, Loss: 2.129235, Test Acc: 30.17%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 1.888822, Test Acc: 30.15%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 22.50%, Loss: 2.210035, Test Acc: 37.03%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 19.00%, Loss: 2.326119, Test Acc: 34.45%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 23.50%, Loss: 2.090899, Test Acc: 21.12%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 55.33%, Loss: 1.315170, Test Acc: 47.76%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 65.33%, Loss: 1.148917, Test Acc: 56.13%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 58.33%, Loss: 1.239337, Test Acc: 52.18%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 55.67%, Loss: 1.226111, Test Acc: 47.06%
Run 2 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 62.33%, Loss: 1.149479, Test Acc: 61.18%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 59.67%, Loss: 1.261073, Test Acc: 60.06%
Run 9 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 57.33%, Loss: 1.275316, Test Acc: 46.88%
Run 5 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 56.00%, Loss: 1.331717, Test Acc: 41.84%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 57.33%, Loss: 1.232964, Test Acc: 45.14%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 53.67%, Loss: 1.257361, Test Acc: 45.85%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 80.00%, Loss: 0.715903, Test Acc: 75.47%
Run 7 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 78.25%, Loss: 0.706798, Test Acc: 68.50%
Run 10 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 74.25%, Loss: 0.755956, Test Acc: 58.62%
Run 3 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 74.50%, Loss: 0.747861, Test Acc: 70.09%
Run 2 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 74.75%, Loss: 0.773710, Test Acc: 67.85%
Run 6 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 79.75%, Loss: 0.664697, Test Acc: 72.38%
Run 9 -> Epoch [3/10], LP:400, UP:59603, Train Acc: 76.50%, Loss: 0.621656, Test Acc: 67.31%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 79.25%, Loss: 0.642326, Test Acc: 76.79%
Run 5 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 74.50%, Loss: 0.701797, Test Acc: 74.62%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 77.50%, Loss: 0.658485, Test Acc: 75.87%
Run 7 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 82.00%, Loss: 0.506081, Test Acc: 81.02%
Run 4 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 85.00%, Loss: 0.445270, Test Acc: 85.08%
Run 10 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 80.80%, Loss: 0.529719, Test Acc: 60.01%
Run 2 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 83.00%, Loss: 0.541452, Test Acc: 73.92%
Run 3 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 86.40%, Loss: 0.499267, Test Acc: 85.63%
Run 9 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 82.80%, Loss: 0.580572, Test Acc: 75.13%
Run 6 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 86.40%, Loss: 0.437132, Test Acc: 84.32%
Run 1 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 88.40%, Loss: 0.412715, Test Acc: 82.29%
Run 5 -> Epoch [4/10], LP:500, UP:59504, Train Acc: 85.80%, Loss: 0.425399, Test Acc: 87.69%
Run 8 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 83.40%, Loss: 0.531279, Test Acc: 82.81%
Run 7 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 91.17%, Loss: 0.242541, Test Acc: 89.16%
Run 4 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 91.83%, Loss: 0.259341, Test Acc: 89.07%
Run 10 -> Epoch [5/10], LP:600, UP:59405, Train Acc: 85.83%, Loss: 0.462119, Test Acc: 76.26%
Run 2 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 89.00%, Loss: 0.331132, Test Acc: 87.82%
Run 9 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 90.00%, Loss: 0.337931, Test Acc: 89.02%
Run 3 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 88.67%, Loss: 0.331850, Test Acc: 89.84%
Run 6 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 91.00%, Loss: 0.277793, Test Acc: 88.88%
Run 1 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 92.17%, Loss: 0.287257, Test Acc: 87.41%
Run 5 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 90.33%, Loss: 0.358171, Test Acc: 88.17%
Run 8 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 91.67%, Loss: 0.263555, Test Acc: 88.51%
Run 4 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 94.14%, Loss: 0.148261, Test Acc: 90.66%
Run 7 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 91.14%, Loss: 0.273190, Test Acc: 89.50%
Run 10 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 91.57%, Loss: 0.224750, Test Acc: 87.76%
Run 2 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 90.43%, Loss: 0.289233, Test Acc: 91.58%
Run 9 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 93.00%, Loss: 0.240793, Test Acc: 89.24%
Run 3 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 90.86%, Loss: 0.278507, Test Acc: 89.66%
Run 6 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 92.43%, Loss: 0.232208, Test Acc: 90.78%
Run 1 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 91.29%, Loss: 0.319857, Test Acc: 81.71%
Run 5 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 93.29%, Loss: 0.201876, Test Acc: 89.25%
Run 8 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 94.14%, Loss: 0.182983, Test Acc: 91.10%
Run 4 -> Epoch [7/10], LP:800, UP:59200, Train Acc: 95.25%, Loss: 0.143351, Test Acc: 90.78%
Run 7 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 93.62%, Loss: 0.217906, Test Acc: 92.08%
Run 10 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 93.12%, Loss: 0.166335, Test Acc: 80.65%
Run 9 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 94.75%, Loss: 0.178840, Test Acc: 88.97%
Run 2 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 93.88%, Loss: 0.178934, Test Acc: 93.42%
Run 3 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 93.62%, Loss: 0.234963, Test Acc: 91.09%
Run 6 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 93.62%, Loss: 0.211837, Test Acc: 89.33%
Run 1 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 92.00%, Loss: 0.238120, Test Acc: 87.93%
Run 5 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.88%, Loss: 0.164995, Test Acc: 89.89%
Run 8 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 93.88%, Loss: 0.185899, Test Acc: 91.20%
Run 7 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 94.78%, Loss: 0.318903, Test Acc: 92.67%
Run 4 -> Epoch [8/10], LP:900, UP:59100, Train Acc: 96.78%, Loss: 0.253349, Test Acc: 90.34%
Run 10 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 94.00%, Loss: 0.187899, Test Acc: 88.80%
Run 9 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.22%, Loss: 0.234663, Test Acc: 92.61%
Run 2 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 95.44%, Loss: 0.139350, Test Acc: 91.81%
Run 3 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 94.67%, Loss: 0.187535, Test Acc: 83.43%
Run 6 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 94.00%, Loss: 0.187895, Test Acc: 91.35%
Run 1 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 95.22%, Loss: 0.208707, Test Acc: 92.05%
Run 5 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 92.78%, Loss: 0.224111, Test Acc: 91.15%
Run 8 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 94.22%, Loss: 0.186526, Test Acc: 92.46%
Run 7 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 93.50%, Loss: 0.216914, Test Acc: 92.92%
Run 4 -> Epoch [9/10], LP:1000, UP:59001, Train Acc: 92.00%, Loss: 0.257325, Test Acc: 86.39%
Run 10 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 95.60%, Loss: 0.155509, Test Acc: 91.28%
Run 9 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 87.00%, Loss: 0.474449, Test Acc: 72.35%
Run 2 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 94.40%, Loss: 0.175066, Test Acc: 89.46%
Run 3 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 91.60%, Loss: 0.251807, Test Acc: 88.25%
Run 1 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 91.00%, Loss: 0.309594, Test Acc: 88.74%
Run 6 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 95.30%, Loss: 0.146906, Test Acc: 91.87%
Run 5 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 95.10%, Loss: 0.148044, Test Acc: 91.20%
Run 8 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 94.90%, Loss: 0.172951, Test Acc: 93.63%
Run 7 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 95.00%, Loss: 0.170973, Test Acc: 91.70%
Run 4 -> Epoch [10/10], LP:1100, UP:58903, Train Acc: 95.00%, Loss: 0.153848, Test Acc: 95.06%
Run 10 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 94.27%, Loss: 0.177343, Test Acc: 88.73%
Run 9 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 91.09%, Loss: 0.292871, Test Acc: 93.31%
Run 2 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 96.18%, Loss: 0.131251, Test Acc: 92.95%
Run 3 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 94.36%, Loss: 0.166259, Test Acc: 87.14%
Run 1 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 94.36%, Loss: 0.167658, Test Acc: 90.66%
Run 6 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 95.73%, Loss: 0.122376, Test Acc: 93.67%
Run 5 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 95.45%, Loss: 0.136166, Test Acc: 87.49%
Run 8 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 96.91%, Loss: 0.112551, Test Acc: 91.72%
All runs completed.
brightness70contrast70
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 26.00%, Loss: 1.829416, Test Acc: 24.63%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.50%, Loss: 1.797781, Test Acc: 36.42%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.50%, Loss: 1.766156, Test Acc: 43.96%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 1.911550, Test Acc: 32.80%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.50%, Loss: 1.807125, Test Acc: 40.70%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 31.50%, Loss: 1.967833, Test Acc: 25.95%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 31.50%, Loss: 1.835040, Test Acc: 20.18%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.50%, Loss: 1.898680, Test Acc: 27.97%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 25.50%, Loss: 2.036552, Test Acc: 25.29%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.00%, Loss: 1.934935, Test Acc: 36.15%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 77.67%, Loss: 0.770143, Test Acc: 58.10%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.33%, Loss: 0.890918, Test Acc: 50.78%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.33%, Loss: 0.854085, Test Acc: 62.74%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.00%, Loss: 1.030476, Test Acc: 45.92%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 74.67%, Loss: 0.763223, Test Acc: 50.22%
Run 2 -> Epoch [2/10], LP:300, UP:59702, Train Acc: 75.67%, Loss: 0.776728, Test Acc: 60.55%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.67%, Loss: 0.996717, Test Acc: 58.81%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.33%, Loss: 0.838026, Test Acc: 61.41%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 70.33%, Loss: 0.885209, Test Acc: 41.68%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 70.00%, Loss: 0.871063, Test Acc: 57.05%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 87.00%, Loss: 0.456674, Test Acc: 69.83%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 87.50%, Loss: 0.445653, Test Acc: 76.40%
Run 7 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 83.75%, Loss: 0.459419, Test Acc: 68.36%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 81.00%, Loss: 0.638315, Test Acc: 65.21%
Run 10 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 83.25%, Loss: 0.498633, Test Acc: 66.63%
Run 2 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 88.50%, Loss: 0.320637, Test Acc: 66.34%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 84.25%, Loss: 0.483588, Test Acc: 72.22%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 90.25%, Loss: 0.357887, Test Acc: 81.51%
Run 5 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 83.00%, Loss: 0.568051, Test Acc: 64.44%
Run 3 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 86.50%, Loss: 0.529060, Test Acc: 56.39%
Run 8 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.60%, Loss: 0.310363, Test Acc: 76.15%
Run 6 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 88.60%, Loss: 0.335106, Test Acc: 82.26%
Run 1 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 85.80%, Loss: 0.418734, Test Acc: 67.82%
Run 7 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 89.20%, Loss: 0.330264, Test Acc: 77.35%
Run 10 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 90.20%, Loss: 0.377250, Test Acc: 80.75%
Run 2 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 90.60%, Loss: 0.317303, Test Acc: 75.68%
Run 5 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.40%, Loss: 0.315930, Test Acc: 81.12%
Run 4 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.20%, Loss: 0.293957, Test Acc: 85.79%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.60%, Loss: 0.294598, Test Acc: 75.41%
Run 3 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 91.20%, Loss: 0.313291, Test Acc: 79.54%
Run 8 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 94.67%, Loss: 0.192221, Test Acc: 84.99%
Run 6 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 92.33%, Loss: 0.219994, Test Acc: 81.96%
Run 1 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 90.67%, Loss: 0.285210, Test Acc: 79.49%
Run 7 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.83%, Loss: 0.234911, Test Acc: 80.94%
Run 10 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.33%, Loss: 0.285114, Test Acc: 77.03%
Run 2 -> Epoch [5/10], LP:600, UP:59407, Train Acc: 93.17%, Loss: 0.179404, Test Acc: 85.45%
Run 5 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 93.00%, Loss: 0.210680, Test Acc: 84.50%
Run 4 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.00%, Loss: 0.232429, Test Acc: 72.87%
Run 9 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 91.67%, Loss: 0.251430, Test Acc: 87.81%
Run 3 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 94.17%, Loss: 0.178815, Test Acc: 86.78%
Run 8 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 93.14%, Loss: 0.219179, Test Acc: 86.63%
Run 6 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 95.71%, Loss: 0.112215, Test Acc: 92.64%
Run 1 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.71%, Loss: 0.225291, Test Acc: 80.18%
Run 7 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.14%, Loss: 0.268794, Test Acc: 80.49%
Run 10 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.86%, Loss: 0.145298, Test Acc: 91.58%
Run 2 -> Epoch [6/10], LP:700, UP:59308, Train Acc: 95.71%, Loss: 0.149549, Test Acc: 92.19%
Run 5 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 95.57%, Loss: 0.149143, Test Acc: 82.95%
Run 4 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 95.29%, Loss: 0.146095, Test Acc: 87.41%
Run 9 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.57%, Loss: 0.174379, Test Acc: 87.24%
Run 3 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 93.71%, Loss: 0.187635, Test Acc: 90.96%
Run 8 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 96.12%, Loss: 0.132321, Test Acc: 84.63%
Run 6 -> Epoch [7/10], LP:800, UP:59200, Train Acc: 97.25%, Loss: 0.121786, Test Acc: 90.42%
Run 1 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 96.12%, Loss: 0.116942, Test Acc: 93.92%
Run 10 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.25%, Loss: 0.159470, Test Acc: 91.46%
Run 7 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 94.12%, Loss: 0.198721, Test Acc: 91.85%
Run 2 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 95.75%, Loss: 0.145637, Test Acc: 89.62%
Run 5 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 95.75%, Loss: 0.146309, Test Acc: 87.46%
Run 4 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.12%, Loss: 0.135520, Test Acc: 87.13%
Run 9 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 95.38%, Loss: 0.137298, Test Acc: 89.35%
Run 3 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 96.38%, Loss: 0.114255, Test Acc: 93.51%
Run 8 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 96.11%, Loss: 0.340374, Test Acc: 89.64%
Run 6 -> Epoch [8/10], LP:900, UP:59101, Train Acc: 95.67%, Loss: 0.147544, Test Acc: 87.39%
Run 1 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 96.33%, Loss: 0.165028, Test Acc: 91.56%
Run 7 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 96.33%, Loss: 0.406576, Test Acc: 92.67%
Run 10 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 95.67%, Loss: 0.199472, Test Acc: 83.85%
Run 2 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 94.78%, Loss: 0.216314, Test Acc: 75.73%
Run 5 -> Epoch [8/10], LP:900, UP:59102, Train Acc: 95.33%, Loss: 0.134744, Test Acc: 87.67%
Run 4 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 94.11%, Loss: 0.375814, Test Acc: 86.27%
Run 9 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 97.22%, Loss: 0.099571, Test Acc: 91.30%
Run 3 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 96.89%, Loss: 0.100292, Test Acc: 92.75%
Run 8 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 92.50%, Loss: 0.260297, Test Acc: 74.64%
Run 6 -> Epoch [9/10], LP:1000, UP:59003, Train Acc: 91.50%, Loss: 0.250172, Test Acc: 86.31%
Run 1 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 92.90%, Loss: 0.261523, Test Acc: 91.72%
Run 7 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 92.80%, Loss: 0.258116, Test Acc: 88.77%
Run 2 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 91.00%, Loss: 0.320432, Test Acc: 58.52%
Run 10 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 90.20%, Loss: 0.370393, Test Acc: 89.55%
Run 5 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 95.90%, Loss: 0.115695, Test Acc: 88.83%
Run 4 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 92.90%, Loss: 0.277107, Test Acc: 81.78%
Run 9 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 97.20%, Loss: 0.088911, Test Acc: 92.66%
Run 3 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 97.00%, Loss: 0.089069, Test Acc: 80.54%
Run 8 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 94.00%, Loss: 0.211631, Test Acc: 91.15%
Run 6 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 95.82%, Loss: 0.149580, Test Acc: 92.83%
Run 1 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 94.09%, Loss: 0.233525, Test Acc: 83.40%
Run 7 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 95.73%, Loss: 0.123746, Test Acc: 92.72%
Run 2 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 93.64%, Loss: 0.211924, Test Acc: 92.97%
Run 10 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 94.36%, Loss: 0.172129, Test Acc: 88.55%
Run 5 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 96.64%, Loss: 0.110454, Test Acc: 92.19%
Run 4 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 96.18%, Loss: 0.126932, Test Acc: 91.03%
Run 9 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 96.91%, Loss: 0.104726, Test Acc: 87.06%
