[GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0)), ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0))
    ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None)
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.00%, Loss: 1.722393, Test Acc: 28.01%
Run 4 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 83.60%, Loss: 0.505272, Test Acc: 76.78%
Run 10 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 86.40%, Loss: 0.400711, Test Acc: 76.94%
Run 6 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 87.60%, Loss: 0.365864, Test Acc: 75.29%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 85.20%, Loss: 0.453380, Test Acc: 81.88%
Run 3 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.00%, Loss: 0.368878, Test Acc: 79.18%
Run 1 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 85.80%, Loss: 0.443316, Test Acc: 64.92%
Run 5 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 81.40%, Loss: 0.552104, Test Acc: 72.19%
Run 2 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 88.67%, Loss: 0.346392, Test Acc: 85.90%
Run 10 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 88.83%, Loss: 0.317793, Test Acc: 81.72%
Run 4 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 89.33%, Loss: 0.330678, Test Acc: 86.09%
Run 7 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 92.83%, Loss: 0.227797, Test Acc: 87.03%
Run 8 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 90.67%, Loss: 0.278372, Test Acc: 85.04%
Run 6 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 91.17%, Loss: 0.278594, Test Acc: 85.21%
Run 9 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 88.50%, Loss: 0.362391, Test Acc: 79.80%
Run 3 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 93.50%, Loss: 0.223208, Test Acc: 79.41%
Run 1 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 89.50%, Loss: 0.365613, Test Acc: 86.42%
Run 5 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 88.67%, Loss: 0.391202, Test Acc: 87.37%
Run 10 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.86%, Loss: 0.246334, Test Acc: 81.45%
Run 2 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.00%, Loss: 0.241370, Test Acc: 89.91%
Run 7 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 92.43%, Loss: 0.223331, Test Acc: 89.73%
Run 4 -> Epoch [6/10], LP:700, UP:59306, Train Acc: 90.14%, Loss: 0.313161, Test Acc: 92.40%
Run 8 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 92.43%, Loss: 0.231188, Test Acc: 87.67%
Run 6 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 92.71%, Loss: 0.213734, Test Acc: 90.85%
Run 9 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 91.57%, Loss: 0.213111, Test Acc: 89.85%
Run 3 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 90.00%, Loss: 0.315570, Test Acc: 90.28%
Run 5 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 93.00%, Loss: 0.209036, Test Acc: 86.31%
Run 1 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 89.57%, Loss: 0.287812, Test Acc: 91.67%
Run 10 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 94.38%, Loss: 0.190107, Test Acc: 93.41%
Run 2 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 94.62%, Loss: 0.161905, Test Acc: 91.97%
Run 4 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 91.00%, Loss: 0.269404, Test Acc: 92.51%
Run 7 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.25%, Loss: 0.191257, Test Acc: 89.00%
Run 8 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.62%, Loss: 0.160074, Test Acc: 92.92%
Run 6 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 95.62%, Loss: 0.141575, Test Acc: 92.69%
Run 9 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 93.38%, Loss: 0.240804, Test Acc: 86.79%
Run 3 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 93.25%, Loss: 0.183983, Test Acc: 88.76%
Run 5 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.12%, Loss: 0.191651, Test Acc: 91.51%
Run 1 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 91.75%, Loss: 0.262995, Test Acc: 87.26%
Run 2 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 95.11%, Loss: 0.408342, Test Acc: 91.87%
Run 10 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 94.89%, Loss: 0.193810, Test Acc: 92.26%
Run 4 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 92.44%, Loss: 0.243584, Test Acc: 89.22%
Run 7 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 92.00%, Loss: 0.262123, Test Acc: 91.57%
Run 8 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 95.00%, Loss: 0.167605, Test Acc: 92.71%
Run 6 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.89%, Loss: 0.159670, Test Acc: 89.16%
Run 9 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 94.11%, Loss: 0.200865, Test Acc: 84.83%
Run 3 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 94.56%, Loss: 0.210844, Test Acc: 87.89%
Run 5 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 94.67%, Loss: 0.143428, Test Acc: 90.94%
Run 1 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 91.67%, Loss: 0.422563, Test Acc: 85.59%
Run 2 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 89.50%, Loss: 0.344801, Test Acc: 77.63%
Run 10 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 90.20%, Loss: 0.353605, Test Acc: 90.13%
Run 4 -> Epoch [9/10], LP:1000, UP:59011, Train Acc: 90.50%, Loss: 0.299327, Test Acc: 94.90%
Run 7 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 91.60%, Loss: 0.265667, Test Acc: 91.05%
Run 8 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 94.60%, Loss: 0.175762, Test Acc: 86.59%
Run 6 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 90.20%, Loss: 0.297904, Test Acc: 92.27%
Run 9 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 92.20%, Loss: 0.249806, Test Acc: 86.84%
Run 3 -> Epoch [9/10], LP:1000, UP:59003, Train Acc: 90.10%, Loss: 0.306945, Test Acc: 87.41%
Run 5 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 94.20%, Loss: 0.169208, Test Acc: 86.32%
Run 1 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 91.20%, Loss: 0.244486, Test Acc: 90.87%
Run 2 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 92.64%, Loss: 0.257289, Test Acc: 80.52%
Run 10 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 92.36%, Loss: 0.219205, Test Acc: 93.90%
Run 8 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 94.45%, Loss: 0.161116, Test Acc: 92.05%
Run 4 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 93.45%, Loss: 0.202538, Test Acc: 91.28%
Run 7 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 94.27%, Loss: 0.206478, Test Acc: 93.31%
Run 6 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 93.55%, Loss: 0.222552, Test Acc: 94.73%
Run 9 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 93.36%, Loss: 0.210856, Test Acc: 91.23%
Run 3 -> Epoch [10/10], LP:1100, UP:58904, Train Acc: 93.55%, Loss: 0.223497, Test Acc: 92.57%
Run 1 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 92.36%, Loss: 0.253765, Test Acc: 86.07%
Run 5 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 94.73%, Loss: 0.128979, Test Acc: 90.83%
All runs completed.
random_sharpeness_random_transform_rotation
[ColorJitter(brightness=None, contrast=None, saturation=(0.5, 1.5), hue=None), RandomAffine(degrees=[0.0, 0.0], shear=[-10.0, 10.0]), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    ColorJitter(brightness=None, contrast=None, saturation=(0.5, 1.5), hue=None)
    RandomAffine(degrees=[0.0, 0.0], shear=[-10.0, 10.0])
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 34.50%, Loss: 2.014138, Test Acc: 26.60%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.00%, Loss: 1.817962, Test Acc: 16.09%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 34.00%, Loss: 1.855035, Test Acc: 23.78%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.50%, Loss: 1.558171, Test Acc: 58.89%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 37.50%, Loss: 1.704544, Test Acc: 45.14%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.00%, Loss: 1.599362, Test Acc: 14.46%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.50%, Loss: 1.893810, Test Acc: 23.32%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 40.50%, Loss: 1.663299, Test Acc: 21.80%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 45.00%, Loss: 1.550041, Test Acc: 18.84%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.00%, Loss: 1.745561, Test Acc: 39.89%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 80.67%, Loss: 0.614391, Test Acc: 67.83%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 80.00%, Loss: 0.566948, Test Acc: 56.48%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 79.33%, Loss: 0.643088, Test Acc: 55.19%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.00%, Loss: 0.770352, Test Acc: 55.64%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 82.33%, Loss: 0.622872, Test Acc: 58.71%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 80.00%, Loss: 0.587215, Test Acc: 58.31%
Run 3 -> Epoch [2/10], LP:300, UP:59702, Train Acc: 77.67%, Loss: 0.647995, Test Acc: 67.66%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 82.33%, Loss: 0.601111, Test Acc: 48.93%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 75.67%, Loss: 0.722634, Test Acc: 38.54%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 83.33%, Loss: 0.553452, Test Acc: 61.93%
Run 5 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 87.25%, Loss: 0.366282, Test Acc: 69.53%
Run 10 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.00%, Loss: 0.418118, Test Acc: 78.08%
Run 8 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 91.50%, Loss: 0.333141, Test Acc: 81.03%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 89.00%, Loss: 0.337925, Test Acc: 72.51%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 89.75%, Loss: 0.403748, Test Acc: 71.04%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 86.75%, Loss: 0.356416, Test Acc: 73.58%
Run 3 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 88.25%, Loss: 0.347136, Test Acc: 70.17%
Run 7 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 85.75%, Loss: 0.393052, Test Acc: 60.95%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 84.00%, Loss: 0.451021, Test Acc: 63.39%
Run 2 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 91.00%, Loss: 0.328830, Test Acc: 60.31%
Run 5 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 92.60%, Loss: 0.233717, Test Acc: 86.78%
Run 10 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 88.40%, Loss: 0.342319, Test Acc: 75.69%
Run 8 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.20%, Loss: 0.262803, Test Acc: 76.91%
Run 1 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.60%, Loss: 0.270637, Test Acc: 58.79%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 91.60%, Loss: 0.276484, Test Acc: 70.34%
Run 6 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.00%, Loss: 0.337119, Test Acc: 80.51%
Run 3 -> Epoch [4/10], LP:500, UP:59504, Train Acc: 91.20%, Loss: 0.270964, Test Acc: 85.58%
Run 7 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 91.00%, Loss: 0.272477, Test Acc: 72.85%
Run 4 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 91.60%, Loss: 0.306476, Test Acc: 72.25%
Run 2 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 92.20%, Loss: 0.212758, Test Acc: 83.26%
Run 5 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 94.83%, Loss: 0.185638, Test Acc: 81.52%
Run 10 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.17%, Loss: 0.249873, Test Acc: 85.07%
Run 8 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 95.33%, Loss: 0.151567, Test Acc: 83.30%
Run 1 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 92.83%, Loss: 0.233486, Test Acc: 86.61%
Run 9 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 92.50%, Loss: 0.210156, Test Acc: 85.75%
Run 6 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 94.83%, Loss: 0.186872, Test Acc: 83.16%
Run 3 -> Epoch [5/10], LP:600, UP:59406, Train Acc: 93.67%, Loss: 0.261395, Test Acc: 89.28%
Run 7 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 95.33%, Loss: 0.153851, Test Acc: 85.64%
Run 4 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 92.83%, Loss: 0.217873, Test Acc: 83.02%
Run 2 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 91.33%, Loss: 0.277878, Test Acc: 87.48%
Run 5 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 95.00%, Loss: 0.158561, Test Acc: 88.72%
Run 10 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.57%, Loss: 0.194324, Test Acc: 88.43%
Run 8 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 95.57%, Loss: 0.152505, Test Acc: 88.36%
Run 1 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 91.86%, Loss: 0.217124, Test Acc: 87.94%
Run 9 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.57%, Loss: 0.184720, Test Acc: 76.83%
Run 3 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 92.57%, Loss: 0.206336, Test Acc: 84.58%
Run 6 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.71%, Loss: 0.157190, Test Acc: 77.44%
Run 7 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 96.43%, Loss: 0.118830, Test Acc: 90.13%
Run 4 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 92.71%, Loss: 0.189477, Test Acc: 88.85%
Run 2 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.29%, Loss: 0.184051, Test Acc: 82.40%
Run 5 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.38%, Loss: 0.153583, Test Acc: 88.86%
Run 10 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 95.38%, Loss: 0.136946, Test Acc: 92.81%
Run 8 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 96.25%, Loss: 0.121845, Test Acc: 89.69%
Run 1 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.38%, Loss: 0.172405, Test Acc: 86.36%
Run 9 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 94.50%, Loss: 0.154965, Test Acc: 80.51%
Run 3 -> Epoch [7/10], LP:800, UP:59209, Train Acc: 96.00%, Loss: 0.143492, Test Acc: 70.63%
Run 6 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.88%, Loss: 0.151647, Test Acc: 90.60%
Run 7 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 96.75%, Loss: 0.124657, Test Acc: 90.84%
Run 4 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.25%, Loss: 0.147864, Test Acc: 92.61%
Run 2 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.25%, Loss: 0.140919, Test Acc: 92.36%
Run 5 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 94.89%, Loss: 0.219771, Test Acc: 91.89%
Run 8 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 97.44%, Loss: 0.288645, Test Acc: 83.09%
Run 10 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 96.56%, Loss: 0.211170, Test Acc: 91.15%
Run 1 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 95.44%, Loss: 0.288771, Test Acc: 88.83%
Run 9 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.78%, Loss: 0.150479, Test Acc: 88.94%
Run 3 -> Epoch [8/10], LP:900, UP:59112, Train Acc: 95.89%, Loss: 0.165096, Test Acc: 91.40%
Run 6 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 95.56%, Loss: 0.326405, Test Acc: 85.91%
Run 7 -> Epoch [8/10], LP:900, UP:59102, Train Acc: 96.00%, Loss: 0.159716, Test Acc: 83.12%
Run 4 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 95.89%, Loss: 0.234296, Test Acc: 85.35%
Run 2 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 95.33%, Loss: 0.134388, Test Acc: 90.31%
Run 5 -> Epoch [9/10], LP:1000, UP:59011, Train Acc: 91.30%, Loss: 0.269896, Test Acc: 84.82%
Run 8 -> Epoch [9/10], LP:1000, UP:59011, Train Acc: 92.70%, Loss: 0.235948, Test Acc: 81.41%
Run 10 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 92.60%, Loss: 0.238238, Test Acc: 65.51%
Run 1 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 90.90%, Loss: 0.291607, Test Acc: 84.64%
Run 9 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 93.40%, Loss: 0.216392, Test Acc: 90.87%
Run 3 -> Epoch [9/10], LP:1000, UP:59014, Train Acc: 93.10%, Loss: 0.251648, Test Acc: 83.29%
Run 6 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 93.80%, Loss: 0.207404, Test Acc: 91.42%
Run 7 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 91.20%, Loss: 0.328832, Test Acc: 84.11%
Run 4 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 89.50%, Loss: 0.316711, Test Acc: 87.81%
Run 2 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 94.40%, Loss: 0.153610, Test Acc: 92.94%
Run 5 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 94.73%, Loss: 0.216276, Test Acc: 89.73%
Run 10 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 92.82%, Loss: 0.216551, Test Acc: 93.85%
Run 8 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 94.55%, Loss: 0.149068, Test Acc: 91.55%
Run 1 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 95.09%, Loss: 0.162951, Test Acc: 91.61%
Run 9 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 95.09%, Loss: 0.171452, Test Acc: 90.68%
Run 3 -> Epoch [10/10], LP:1100, UP:58917, Train Acc: 94.18%, Loss: 0.170634, Test Acc: 90.97%
Run 6 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 94.82%, Loss: 0.151863, Test Acc: 92.70%
Run 7 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 95.82%, Loss: 0.162909, Test Acc: 93.12%
Run 4 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 95.36%, Loss: 0.163805, Test Acc: 92.44%
Run 2 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 96.55%, Loss: 0.126490, Test Acc: 88.87%
All runs completed.
saturation_shear_al_withoutda
[GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0)), ColorJitter(brightness=None, contrast=(0.5, 1.5), saturation=None, hue=None), ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0))
    ColorJitter(brightness=None, contrast=(0.5, 1.5), saturation=None, hue=None)
    ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None)
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 28.50%, Loss: 1.876763, Test Acc: 27.96%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.50%, Loss: 1.820067, Test Acc: 13.19%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.00%, Loss: 1.978354, Test Acc: 32.53%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 1.916927, Test Acc: 26.59%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 34.50%, Loss: 1.968506, Test Acc: 25.69%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.50%, Loss: 2.018210, Test Acc: 25.57%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.50%, Loss: 1.953908, Test Acc: 18.42%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.00%, Loss: 1.869091, Test Acc: 28.12%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.00%, Loss: 1.774713, Test Acc: 35.27%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 34.50%, Loss: 1.770734, Test Acc: 31.97%
Run 9 -> Epoch [2/10], LP:300, UP:59702, Train Acc: 68.00%, Loss: 0.947908, Test Acc: 47.62%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 65.67%, Loss: 0.983129, Test Acc: 57.02%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 64.67%, Loss: 1.095952, Test Acc: 49.35%
Run 10 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 70.33%, Loss: 0.846786, Test Acc: 50.41%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 65.33%, Loss: 1.075325, Test Acc: 48.66%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.00%, Loss: 1.043963, Test Acc: 56.96%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 63.00%, Loss: 1.118160, Test Acc: 47.96%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 70.67%, Loss: 0.867409, Test Acc: 47.63%
Run 2 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 65.00%, Loss: 0.997577, Test Acc: 62.53%
Run 1 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 65.33%, Loss: 1.008912, Test Acc: 51.76%
Run 9 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 85.75%, Loss: 0.463675, Test Acc: 73.99%
Run 3 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 82.00%, Loss: 0.535980, Test Acc: 53.56%
Run 7 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 77.25%, Loss: 0.691653, Test Acc: 66.58%
Run 2 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 84.50%, Loss: 0.435262, Test Acc: 73.11%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 80.50%, Loss: 0.617795, Test Acc: 84.75%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 82.00%, Loss: 0.592295, Test Acc: 66.59%
Run 10 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 83.25%, Loss: 0.552480, Test Acc: 83.03%
Run 1 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 84.75%, Loss: 0.503857, Test Acc: 80.50%
Run 5 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 84.75%, Loss: 0.542044, Test Acc: 76.77%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 85.75%, Loss: 0.443223, Test Acc: 79.32%
Run 7 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 89.00%, Loss: 0.332018, Test Acc: 77.85%
Run 9 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 87.60%, Loss: 0.380512, Test Acc: 84.70%
Run 3 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 88.20%, Loss: 0.370269, Test Acc: 82.70%
Run 4 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 89.80%, Loss: 0.347953, Test Acc: 75.52%
Run 1 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.20%, Loss: 0.309997, Test Acc: 82.93%
Run 5 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 89.80%, Loss: 0.336159, Test Acc: 83.55%
Run 10 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 90.20%, Loss: 0.333141, Test Acc: 83.66%
Run 8 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.00%, Loss: 0.352691, Test Acc: 81.59%
Run 2 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 85.60%, Loss: 0.462468, Test Acc: 51.46%
Run 6 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 89.00%, Loss: 0.338857, Test Acc: 83.46%
Run 7 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 89.67%, Loss: 0.324162, Test Acc: 79.46%
Run 9 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 93.33%, Loss: 0.206867, Test Acc: 85.04%
Run 4 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 93.17%, Loss: 0.218486, Test Acc: 87.70%
Run 3 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.17%, Loss: 0.240138, Test Acc: 80.03%
